title,category,slug,code_rome,salaire_median_annuel,salaire_median_horaire,niveau_education,nombre_demandeurs,nombre_offres,tension_pct,tension_desc,description,url
Educateur sportif / Educatrice sportive Santé,hotellerie-restauration-tourisme-loisirs-et-animation,educateur-sportif-educatrice-sportive-sante,G1215,28308,17.62,,100,250,2,Défavorable,"Conçoit, conduit et évalue un programme sportif adapté à l’état de santé pour des pratiquants ne présentant pas de limitations fonctionnelles modérées ou sévères \nContribue, selon les cas, à améliore",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1215
Moniteur / Monitrice de sport nature,hotellerie-restauration-tourisme-loisirs-et-animation,moniteur-monitrice-de-sport-nature,G1216,35256,21.94,,720,260,1,Très défavorable,"Accompagne des personnes lors de circuits touristiques ou de visites de sites afin de leur faire découvrir des lieux (spécificités montagneuses, aériennes, aquatiques, etc.), selon les règles de sécur",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1216
Moniteur / Monitrice en salle de sport,hotellerie-restauration-tourisme-loisirs-et-animation,moniteur-monitrice-en-salle-de-sport,G1217,28308,17.62,,6370,3530,2,Défavorable,"Anime et encadre des activités physiques, en groupe ou sur plateau de musculation,  visant la découverte, le développement ou le maintien des capacités physiques. Intervient au sein d’une salle de spo",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1217
Préparateur / Préparatrice physique,hotellerie-restauration-tourisme-loisirs-et-animation,preparateur-preparatrice-physique,G1218,28308,17.62,,540,60,2,Défavorable,"Etablit des séances d'entraînement personnalisées et adaptées pour développer et optimiser les qualités physiques ou prévenir l’apparition de blessures des sportifs, en coopération avec l'entraîneur e",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1218
Recruteur sportif / Recruteuse sportive,hotellerie-restauration-tourisme-loisirs-et-animation,recruteur-sportif-recruteuse-sportive,G1219,54876,34.15,,40,200,1,Très défavorable,Le Recruteur sportif est un acteur clé dans la détection et le développement des talents sportifs.\nIdentifie et évalue les talents sportifs potentiels à travers diverses compétitions et événements\nO,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1219
Educateur sportif / Educatrice sportive spécialisé(e) en activités physiques et sportives adaptées,hotellerie-restauration-tourisme-loisirs-et-animation,educateur-sportif-educatrice-sportive-specialise-e-en-activites-physiques-et-sportives-adaptees,G1220,28308,17.62,CAP/BEP,250,1050,2,Défavorable,"L'éducateur sportif spécialisé en activités physiques et sportives adaptées exerce principalement auprès de personnes reconnues en situation de handicap mental ou psychique.\nConçoit, conduit et évalu",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1220
Responsable des attractions,hotellerie-restauration-tourisme-loisirs-et-animation,responsable-des-attractions,G1221,34758,21.63,Bac+5 (Master/Ingénieur),150,180,1,Très défavorable,Le Responsable des attractions orchestre le divertissement et l'expérience des visiteurs dans les parcs de loisirs.\nSupervise le bon fonctionnement des attractions et garantit la sécurité des install,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1221
Guide-conférencier / Guide-conférencière,hotellerie-restauration-tourisme-loisirs-et-animation,guide-conferencier-guide-conferenciere,G1222,35256,21.94,Bac+5 (Master/Ingénieur),1210,440,1,Très défavorable,"Son rôle de médiateur culturel auprès du public, favorise la connaissance et la valorisation du patrimoine dont il est expert.\nPrésente et commente des sites historiques, culturels ou naturels lors d",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1222
Animateur / Animatrice en site de divertissement,hotellerie-restauration-tourisme-loisirs-et-animation,animateur-animatrice-en-site-de-divertissement,G1223,25032,15.58,Bac+3 (Licence),3030,2580,2,Défavorable,"Polyvalent, créatif et capable d'improvisation, l'animateur en site de divertissement est en charge de l'animation de tout type d'activité auprès d'un public varié.\nConçoit et met en œuvre des projet",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1223
Maître-nageur sauveteur / Maître-nageuse sauveteuse,hotellerie-restauration-tourisme-loisirs-et-animation,maitre-nageur-sauveteur-maitre-nageuse-sauveteuse,G1224,28308,17.62,CAP/BEP,2250,5110,2,Défavorable,Le Maître-nageur sauveteur veille à la sécurité et au bien-être des baigneurs dans divers environnements aquatiques.\nAnime des séances d'apprentissage de la natation pour tous les âges\nAnime des séa,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1224
Ouvreur / Ouvreuse de salle de spectacles,hotellerie-restauration-tourisme-loisirs-et-animation,ouvreur-ouvreuse-de-salle-de-spectacles,G1225,25476,15.85,Sans diplôme,220,330,1,Très défavorable,L'Ouvreur de salle de spectacles contribue à fournir une expérience positive au public par un accueil de qualité dans les espaces de divertissement.\nAccueille et contrôle les billets à l'entrée des s,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1225
Chef / Cheffe de bassin,hotellerie-restauration-tourisme-loisirs-et-animation,chef-cheffe-de-bassin,G1226,28308,17.62,,30,460,2,Défavorable,Le Chef de bassin est garant de la sécurité et du bon fonctionnement des activités aquatiques.\nSupervise la sécurité des bassins et veille au respect des règles d'hygiène et de sécurité\nCoordonne et,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1226
Guide-interprète,hotellerie-restauration-tourisme-loisirs-et-animation,guide-interprete,G1227,35256,21.94,Bac+2 (BTS/DUT),270,200,1,Très défavorable,"Au service des clients, le guide-interprète transmet ses connaissances sous la forme d'un voyage historique et culturel animé.\nAccueille et accompagne des groupes de touristes ou des visiteurs indivi",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1227
Guide de haute montagne,hotellerie-restauration-tourisme-loisirs-et-animation,guide-de-haute-montagne,G1228,35256,21.94,,50,10,1,Très défavorable,Le guide de haute montagne accompagne et encadre des clients lors d'excursions en milieu montagneux.\nConduit et sécurise des groupes en haute montagne\nOrganise et planifie des ascensions et des desc,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1228
Guide-accompagnateur / Guide-accompagnatrice de pêche,hotellerie-restauration-tourisme-loisirs-et-animation,guide-accompagnateur-guide-accompagnatrice-de-peche,G1229,35256,21.94,,120,,1,Très défavorable,"Le Guide-accompagnateur de pêche est un expert des milieux aquatiques et de la pêche de loisir qui propose des services d’accompagnement et de conseil dans la pratique de la pêche, dans le respect de ",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1229
Guide de tourisme équestre,hotellerie-restauration-tourisme-loisirs-et-animation,guide-de-tourisme-equestre,G1230,35256,21.94,,380,140,1,Très défavorable,Le guide ou accompagnateur de tourisme équestre (ATE) prépare et conduit des promenades et randonnées équestres en autonomie sur des itinéraires identifiés et entre des relais d’étapes connus.\nAssure,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1230
Accompagnateur / Accompagnatrice en écotourisme,hotellerie-restauration-tourisme-loisirs-et-animation,accompagnateur-accompagnatrice-en-ecotourisme,G1231,35256,21.94,Bac+2 (BTS/DUT),230,90,1,Très défavorable,L'Accompagnateur en écotourisme organise des expériences touristiques respectueuses de l'environnement.\nConduit des sorties en milieu naturel tout en sensibilisant à la protection de l'environnement\,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1231
Opérateur / Opératrice de parcours acrobatique dans les arbres,hotellerie-restauration-tourisme-loisirs-et-animation,operateur-operatrice-de-parcours-acrobatique-dans-les-arbres,G1232,25476,15.85,,270,510,1,Très défavorable,L'Opérateur de parcours acrobatique dans les arbres allie passion pour la nature et la grande hauteur avec un haut niveau de compétences en sécurité.\nAssure l'accueil et l'information des visiteurs\n,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1232
Préparateur mental / Préparatrice mentale du sport,hotellerie-restauration-tourisme-loisirs-et-animation,preparateur-mental-preparatrice-mentale-du-sport,G1233,28308,17.62,Bac+5 (Master/Ingénieur),70,10,2,Défavorable,Le Préparateur mental du sport joue un rôle clé pour optimiser les performances des sportifs/ sportives.\nÉvalue et questionne les besoins psychologiques des sportifs pour améliorer leur performance\n,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1233
Musher guide de randonnée en traîneau,hotellerie-restauration-tourisme-loisirs-et-animation,musher-guide-de-randonnee-en-traineau,G1234,35256,21.94,,30,20,1,Très défavorable,"Le musher guide de randonnée en traîneau, conduit des attelages de chiens pour des excursions en milieu naturel.\nVeille à la sécurité et au bien-être des animaux et des participants durant les excurs",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1234
Animateur / Animatrice de séjour de vacances,hotellerie-restauration-tourisme-loisirs-et-animation,animateur-animatrice-de-sejour-de-vacances,G1235,,,Bac+2 (BTS/DUT),1530,10830,2,Défavorable,"L'animateur de séjour de vacances accueille, organise et anime des activités adaptées au public qu'il encadre, selon le projet éducatif de la structure\nOrganise et anime des activités récréatives et ",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1235
Animateur / Animatrice de club de vacances,hotellerie-restauration-tourisme-loisirs-et-animation,animateur-animatrice-de-club-de-vacances,G1236,,,Sans diplôme,1020,1790,2,Défavorable,L'animateur de club de vacances crée une ambiance festive et conviviale pour les vacanciers.\nOrganise et anime des activités récréatives et ludiques adaptées à différents publics\nVeille à la sécurit,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1236
Directeur / Directrice d'accueil de loisirs sans hébergement,hotellerie-restauration-tourisme-loisirs-et-animation,directeur-directrice-d-accueil-de-loisirs-sans-hebergement,G1237,,,Bac+2 (BTS/DUT),1450,6240,2,Défavorable,"Le directeur d'accueil de loisirs construit le projet pédagogique pour l’accueil de jeunes enfants, organise la mise en place des activités, encadre l’équipe d’animation et gère le centre de loisirs.\",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1237
Animateur / Animatrice d'atelier multimédia,hotellerie-restauration-tourisme-loisirs-et-animation,animateur-animatrice-d-atelier-multimedia,G1238,,,Bac+3 (Licence),2820,1360,2,Défavorable,"L'animateur d'atelier multimédia conçoit, gère et anime avec pédagogie des ateliers pour accompagner différents publics à l'utilisation des outils numériques, multimédia et usages de l'internet.\nAnim",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1238
Responsable d'animation,hotellerie-restauration-tourisme-loisirs-et-animation,responsable-d-animation,G1239,,,Bac+5 (Master/Ingénieur),750,1940,2,Défavorable,Le responsable d'animation est en charge de l'organisation et de la mise en œuvre d'activités ludiques et éducatives pour tous les âges.\nConçoit et met en œuvre des programmes d'animation adaptés à d,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1239
Animateur / Animatrice nature environnement,hotellerie-restauration-tourisme-loisirs-et-animation,animateur-animatrice-nature-environnement,G1240,,,Bac+3 (Licence),2100,1510,2,Défavorable,L'animateur nature environnement sensibilise le public à la connaissance et à la protection de la nature et de la biodiversité.\nConçoit et anime des activités pédagogiques en milieu naturel\nOrganise,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1240
Directeur / Directrice de centre de séjour de vacances,hotellerie-restauration-tourisme-loisirs-et-animation,directeur-directrice-de-centre-de-sejour-de-vacances,G1241,,,Bac+2 (BTS/DUT),290,1410,2,Défavorable,"Le directeur de centre de séjour de vacances pilote l'ensemble des activités de l'établissement, de l'hébergement au projet éducatif conçu pour les enfants et adolescents.\nOrganise et supervise les a",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1241
Médiateur / Médiatrice scientifique,hotellerie-restauration-tourisme-loisirs-et-animation,mediateur-mediatrice-scientifique,G1242,,,Bac+3 (Licence),180,130,2,Défavorable,Le médiateur scientifique met en relation les visiteurs ou les publics avec une découverte ou un projet scientifique en partageant ses connaissances de manière à la fois ludique et instructive.\nConst,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=G1242
